trip_id,part,trip_id_unique_station,trip_id_unique,line_id,direction,alternative,cluster,station_index,station_id,station_name,arrival_time,door_closing_time,arrival_is_estimated,latitude,longitude,passengers_up,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach
313824,א,313824a23,313824a,18019,1,0,"דרומי-ראשל""צ-חולון",23,37571,אנה פרנק/הקוממיות,14:01:00,14:01:00,False,32.00343,34.75353,2,26,2.125,55.25
220269,א,220269a11,220269a,17009,2,0,תל אביב,11,26030,דרך משה דיין/לה גווארדייה,10:54:00,10:54:00,False,32.0579,34.80054,0,19,1.066666667,20.26666667
315068,ג,315068c19,315068c,28055,2,0,אונו-אלעד,19,31124,דרך שיבא/עמק האלה,15:34:00,15:34:00,False,32.0508,34.841434,6,20,3.0,60.0
220513,א,220513a7,220513a,33027,1,0,תל אביב,7,26432,שלום אש/קיציס,07:01:26,,True,32.10688,34.82114,0,5,2.666666667,13.33333333
315117,ג,315117c3,315117c,10138,1,0,אונו-אלעד,3,31143,רמז / הרצל,21:04:18,,True,32.03763,34.8865,0,2,1.0,2.0
312246,ב,312246b31,312246b,12171,1,#,חולון עירוני ומטרופוליני+תחרות חולון,31,36275,אילת/צאלים,00:42:00,00:42:00,False,32.02132,34.76503,0,1,3.0,3.0
313338,ג,313338c12,313338c,23056,2,0,אונו-אלעד,12,31020,מבואות/המעגל,05:42:53,,True,32.045864,34.86822,0,3,1.5,4.5
414782,א,414782a28,414782a,16054,2,0,מזרחי-רמת גן,28,21728,יגאל אלון/ההגנה,13:30:00,13:30:00,False,32.05477,34.79162,0,4,2.5,10.0
218471,א,218471a2,218471a,20022,1,0,תל אביב,2,25346,יצחק אלחנן/הכרמל,08:21:00,08:21:00,False,32.06543,34.76568,0,2,1.333333333,2.666666667
314782,ג,314782c10,314782c,10236,1,0,אונו-אלעד,10,25641,דרך ההגנה/המעפילים,12:21:00,12:22:00,False,32.054146,34.78791,1,15,2.5,37.5
312098,ג,312098c23,312098c,12125,1,0,דרומי-בת ים,23,25556,"המלך ג'ורג'/רש""י",07:14:00,07:15:00,False,32.071896,34.77336,1,13,2.75,35.75
111778,ב,111778b23,111778b,16024,1,#,שרון חולון מרחבי,23,27070,"שד' קק""ל/אופקים",12:59:18,,True,32.12092,34.80443,0,30,3.0,90.0
121741,א,121741a15,121741a,11126,1,#,שרון חולון מרחבי,15,33223,אהרונוביץ'/הופיין,19:22:28,,True,32.01272,34.76984,0,12,2.666666667,32.0
213787,א,213787a3,213787a,19016,1,0,תל אביב,3,22990,אלנבי/גאולה,12:40:00,12:40:00,False,32.0714,34.76961,1,7,1.181818182,8.272727273
310219,ג,310219c28,310219c,24006,1,0,דרומי-בת ים,28,34714,שד' העצמאות/בלפור,11:27:09,,True,32.022713,34.74501,0,7,2.5,17.5
311095,ג,311095c29,311095c,22018,1,0,דרומי-בת ים,29,20538,גבעת התמרים/שד' ירושלים,19:51:00,19:51:00,False,32.032345,34.75122,0,18,3.7,66.6
111640,ב,111640b35,111640b,10531,2,1,שרון חולון מרחבי,35,26901,סוקולוב/הניצנים,09:43:00,09:43:00,False,32.16699,34.83996,0,3,0.333333333,1.0
110913,ב,110913b4,110913b,14026,1,#,שרון חולון מרחבי,4,38452,ת. רכבת הקוממיות,22:01:34,,True,32.00148,34.75953,0,0,2.0,0.0
110129,ג,110129c9,110129c,19047,2,#,השרון,9,20287,דרך נמיר/הרב הרצוג,09:59:00,09:59:00,False,32.093784,34.794792,1,15,1.75,26.25
314595,ג,314595c32,314595c,32075,1,0,אונו-אלעד,32,35454,חטיבת אלכסנדרוני / ההסתדרות,17:39:00,17:39:00,False,32.02416,34.865067,0,0,0.666666667,0.0
220999,א,220999a1,220999a,17023,2,0,תל אביב,1,26156,כורזין,10:59:00,11:00:00,False,32.05994,34.81649,2,2,0.909090909,1.818181818
112417,ג,112417c3,112417c,36035,1,#,שרון חולון מרחבי,3,22273,מגדל קונקורד/דרך בן גוריון,09:57:58,,True,32.09334,34.822094,0,1,2.0,2.0
312917,ג,312917c26,312917c,36079,1,0,אונו-אלעד,26,35377,ת. רכבת קרית אריה,12:34:00,12:34:00,False,32.10636,34.863804,0,0,2.0,0.0
120259,א,120259a10,120259a,10616,2,1,שרון חולון מרחבי,10,21830,ראול ולנברג/הארד,18:48:00,18:48:00,False,32.11282,34.83969,2,9,1.333333333,12.0
312794,א,312794a11,312794a,22089,2,0,"דרומי-ראשל""צ-חולון",11,39874,פיכמן/הופיין,09:32:00,09:32:00,False,32.01364,34.77516,1,16,1.125,18.0
310643,ג,310643c17,310643c,22141,2,0,דרומי-בת ים,17,36269,יוספטל/אילת,05:16:00,05:17:00,False,32.01459,34.76388,2,16,2.5,40.0
314932,ג,314932c7,314932c,11436,1,0,אונו-אלעד,7,22974,הרב כהנמן/רבי עקיבא,15:20:00,15:20:00,False,32.08532,34.83971,1,10,1.0,10.0
311313,ב,311313b42,311313b,21005,2,#,חולון עירוני ומטרופוליני+תחרות חולון,42,35854,הבנאי/האורגים,10:43:43,,True,32.01088,34.80118,0,0,2.75,0.0
315122,א,315122a1,315122a,27003,2,0,"דרומי-ראשל""צ-חולון",1,36405,חניון תמנע,15:40:00,15:40:00,False,32.02573,34.79718,0,0,4.666666667,0.0
312069,ג,312069c1,312069c,17043,1,0,בת ים-רמת גן,1,36113,מרכז הספורט,20:20:00,20:20:00,False,32.002193,34.747448,0,0,3.0,0.0
315301,א,315301a34,315301a,18019,1,0,"דרומי-ראשל""צ-חולון",34,36298,"בי""ח וולפסון",18:57:00,18:57:00,False,32.03648,34.76288,0,3,2.5,7.5
312949,א,312949a10,312949a,21005,1,#,חולון עירוני ומטרופוליני+תחרות חולון,10,33898,רמת הגולן/מפרץ שלמה,09:30:27,,True,32.00621,34.79628,0,3,2.5,7.5
222560,א,222560a2,222560a,13104,1,1,תל אביב,2,22920,דיזנגוף/צידון,20:56:00,20:57:00,False,32.09687,34.77589,1,1,2.0,2.0
310585,ג,310585c20,310585c,18075,2,#,חולון עירוני ומטרופוליני+תחרות חולון,20,36379,שדרות קוגל/הלוחמים,13:12:41,,True,32.027573,34.773556,0,4,1.0,4.0
119009,א,119009a15,119009a,16510,1,#,שרון חולון מרחבי,15,20349,דרך נמיר/ארלוזורוב,11:11:35,,True,32.08137,34.7942,0,2,2.0,4.0
314478,א,314478a18,314478a,12171,2,#,חולון עירוני ומטרופוליני+תחרות חולון,18,36376,הלוחמים/כיכר הלוחמים,13:19:00,13:19:00,False,32.02938,34.77206,2,16,2.333333333,37.33333333
419488,א,419488a20,419488a,21008,1,2,מזרחי-בני ברק,20,26410,הרב שר/חיים פרל,13:33:00,13:34:00,False,32.09044,34.82808,0,2,0.25,0.5
313826,ג,313826c19,313826c,14068,1,0,אונו-אלעד,19,21161,דרך ז'בוטינסקי/אהרונוביץ,17:58:00,17:59:00,False,32.092564,34.840305,8,33,2.714285714,89.57142857
413663,א,413663a17,413663a,35002,2,0,מזרחי-בני ברק,17,20200,ירושלים/בן זכאי,13:37:00,13:38:00,False,32.08549,34.82998,11,28,3.0,84.0
221285,א,221285a13,221285a,17304,1,0,תל אביב,13,25637,ת. רכבת ההגנה,10:48:00,10:48:00,False,32.05449,34.7846,1,13,2.2,28.6
311776,ג,311776c20,311776c,15025,2,0,דרומי-בת ים,20,20455,שלבים/הפלך,19:26:25,,True,32.051094,34.76506,0,13,3.25,42.25
222585,א,222585a19,222585a,24092,1,6,"פ""ת-ת""א",19,26506,הרב כהנמן/קבוץ גלויות,21:33:00,21:33:00,False,32.07491,34.84249,3,26,10.0,260.0
113105,ג,113105c37,113105c,10614,2,#,שרון חולון מרחבי,37,39455,נחום סוקולוב/עמק חפר,08:42:42,,True,32.340775,34.867706,0,1,0.5,0.5
110864,ג,110864c23,110864c,36035,2,#,שרון חולון מרחבי,23,21530,דרך משה דיין/קרייתי,17:25:00,17:25:00,False,32.049335,34.79932,1,8,2.4,19.2
210872,ב,210872b15,210872b,27004,2,0,תל אביב,15,25441,לוינסקי/שד' הר ציון,21:54:00,21:55:00,False,32.0575,34.77824,0,12,0.545454545,6.545454545
412481,א,412481a11,412481a,15052,2,0,מזרחי-רמת גן,11,21817,דרך בן גוריון /דרך ששת הימים,10:21:00,10:21:00,False,32.09592,34.82168,3,19,3.0,57.0
310684,ג,310684c2,310684c,10140,1,0,דרומי-בת ים,2,20162,אבו חצירא/הירקון,13:37:00,13:37:00,False,32.096775,34.829243,1,1,1.0,1.0
221046,א,221046a32,221046a,19016,2,0,תל אביב,32,26956,כרמלית,20:22:00,20:23:00,False,32.06729,34.76582,0,0,1.25,0.0
219592,א,219592a21,219592a,17023,2,0,תל אביב,21,25485,מגדל שלום/מונטיפיורי,12:52:00,12:52:00,False,32.06469,34.76923,0,0,1.1,0.0
311386,ג,311386c38,311386c,15025,2,0,דרומי-בת ים,38,25942,יהודה המכבי/דרך נמיר,16:29:00,16:30:00,False,32.094067,34.792835,0,16,3.25,52.0
314453,א,314453a9,314453a,18099,2,#,חולון עירוני ומטרופוליני+תחרות חולון,9,36100,חוף מרינה/דרך בן גוריון,12:46:00,12:46:00,False,32.01194,34.73895,4,8,2.25,18.0
111644,ב,111644b25,111644b,12278,2,#,שרון חולון מרחבי,25,21163,מרכז הספורט/בכור שטרית,07:30:00,07:31:00,False,32.10587,34.82015,0,28,1.333333333,37.33333333
115253,ג,115253c23,115253c,15066,2,0,"פ""ת-ת""א",23,23038,דרך ז'בוטינסקי/קריניצי,09:36:00,09:36:00,False,32.09028,34.82065,3,22,2.6,57.2
114740,ג,114740c33,114740c,81001,2,0,"פ""ת-ת""א",33,23026,דרך ז'בוטינסקי/הרצל,16:05:00,16:05:00,False,32.08854,34.81517,4,34,2.928571429,99.57142857
120689,א,120689a17,120689a,11126,2,#,שרון חולון מרחבי,17,21188,דרך נמיר/יהודה המכבי,10:00:00,10:01:00,False,32.09538,34.79414,0,14,2.428571429,34.0
115563,ג,115563c20,115563c,15051,1,0,"פ""ת-ת""א",20,32260,ז'בוטינסקי/שנקר,05:09:57,,True,32.09285,34.85289,0,3,3.0,9.0
114590,ג,114590c41,114590c,12238,1,0,"פ""ת-ת""א",41,25554,בוגרשוב/בר כוכבא,19:25:00,19:25:00,False,32.075333,34.772915,0,12,2.75,33.0
311337,ב,311337b3,311337b,10189,2,0,"דרומי-ראשל""צ-חולון",3,35883,הרוקמים/הלהב,05:06:36,,True,32.0078,34.80117,0,0,9.0,0.0
314820,ג,314820c9,314820c,16115,2,0,אונו-אלעד,9,27005,קפלן/אלוף מנדלר,21:50:00,21:50:00,False,32.073254,34.786797,1,7,2.666666667,18.66666667
310115,ג,310115c38,310115c,24006,2,0,דרומי-בת ים,38,36125,גנרל קניג/הנביאים,22:20:41,,True,32.0094,34.744484,0,0,1.5,0.0
220137,א,220137a14,220137a,17033,1,0,תל אביב,14,26696,"מחלף קק""ל/שד' קק""ל",16:53:00,16:54:00,False,32.11889,34.81182,1,19,2.333333333,44.33333333
222796,א,222796a23,222796a,21013,1,0,תל אביב,23,22993,בן יהודה/בוגרשוב,08:15:00,08:15:00,False,32.07829,34.76871,1,14,1.666666667,23.33333333
310602,ג,310602c21,310602c,22141,1,0,דרומי-בת ים,21,36360,האורגים/המלאכה,13:54:06,,True,32.01208,34.797825,0,6,2.333333333,14.0
218883,א,218883a14,218883a,19016,1,0,תל אביב,14,25641,דרך ההגנה/המעפילים,10:02:00,10:02:00,False,32.05415,34.78791,0,7,1.25,8.75
210659,ב,210659b28,210659b,12161,2,0,מזרחי-בני ברק,28,25809,שד' בן גוריון/שלמה המלך,13:18:54,,True,32.08233,34.77857,0,1,2.6,2.6
314597,ג,314597c27,314597c,11168,2,0,אונו-אלעד,27,21317,יגאל אלון/לה גווארדייה,17:45:06,,True,32.059696,34.79207,0,4,2.75,11.0
312217,ג,312217c26,312217c,22018,2,0,דרומי-בת ים,26,25333,פרופ' קויפמן/גולדמן,12:17:53,,True,32.059784,34.76046,0,41,2.888888889,118.4444444
219109,א,219109a6,219109a,17031,1,0,תל אביב,6,23020,בית הכנסת הגדול/אלנבי,13:56:00,13:56:00,False,32.06461,34.77248,1,17,2.25,38.25
314959,ג,314959c1,314959c,11436,1,0,אונו-אלעד,1,26402,רבי עקיבא/שמואל הנביא,10:52:00,10:52:00,False,32.089798,34.825962,2,2,0.5,1.0
120925,א,120925a31,120925a,16024,2,#,שרון חולון מרחבי,31,27069,"שד' קק""ל/חיים לבנון",17:04:00,17:04:00,False,32.12133,34.80343,0,18,2.8,50.4
212429,א,212429a5,212429a,14041,1,0,תל אביב,5,25405,דרך יפו/נחלת בנימין,10:27:00,10:27:00,False,32.06073,34.77197,1,6,2.0,12.0
312402,ג,312402c21,312402c,24006,2,1,דרומי-בת ים,21,36224,הרב עוזיאל/שדרות העצמאות,08:47:00,08:48:00,False,32.022747,34.747715,2,9,1.666666667,15.0
212292,ג,212292c18,212292c,16061,2,0,מזרחי-רמת גן,18,26250,צומת עלית/ארלוזורוב,09:17:00,09:18:00,False,32.08193,34.805428,0,28,2.666666667,74.66666667
219615,א,219615a2,219615a,17023,1,0,תל אביב,2,25346,יצחק אלחנן/הכרמל,12:01:00,12:01:00,False,32.06543,34.76568,1,1,1.0,1.0
310649,ב,310649b21,310649b,19072,2,0,"דרומי-ראשל""צ-חולון",21,36388,תל גיבורים/המצודה,05:15:52,,True,32.03237,34.7679,0,24,8.0,192.0
312218,ג,312218c3,312218c,10240,1,0,בת ים-רמת גן,3,22273,מגדל קונקורד/דרך בן גוריון,14:18:00,14:18:00,False,32.09334,34.822094,6,9,3.2,28.8
415446,א,415446a20,415446a,15060,2,0,מזרחי-רמת גן,20,22945,המסגר/התעשייה,17:30:00,17:30:00,False,32.06677,34.78668,0,2,2.833333333,5.666666667
111342,ג,111342c24,111342c,10621,1,#,שרון חולון מרחבי,24,21452,קניון איילון/מבצע קדש,08:29:05,,True,32.101246,34.827847,0,14,0.666666667,9.333333333
317141,א,317141a36,317141a,19095,1,#,חולון עירוני ומטרופוליני+תחרות חולון,36,35857,המרכבה/המשביר,22:35:03,,True,32.01218,34.80833,0,4,3.0,12.0
412528,א,412528a11,412528a,17063,2,0,מזרחי-רמת גן,11,26129,כצנלסון/ויצמן,09:26:00,09:26:00,False,32.07552,34.80926,1,9,2.5,22.5
310959,ג,310959c23,310959c,34046,2,0,דרומי-בת ים,23,20280,יהודה הימית/אברהם לוינסון,09:27:00,09:27:00,False,32.049805,34.755756,1,3,2.8,8.4
310748,ג,310748c38,310748c,18010,1,0,"דרומי-ראשל""צ-חולון",38,25225,יפת/מנדס פראנס,16:34:00,16:34:00,False,32.04204,34.751606,0,23,2.571428571,59.14285714
110107,ב,110107b23,110107b,10572,2,#,שרון חולון מרחבי,23,20329,"סוקולוב/אז""ר",17:51:22,,True,32.14929,34.84034,0,7,1.0,7.0
110688,ג,110688c32,110688c,10347,2,#,השרון,32,39905,התדהר/השיזף,11:12:17,,True,32.192173,34.883957,0,1,1.666666667,1.666666667
310542,ב,310542b30,310542b,18019,1,0,"דרומי-ראשל""צ-חולון",30,36268,מבצע סיני/הארזים,21:24:00,21:24:00,False,32.01888,34.75928,2,18,2.6,46.8
111958,ב,111958b9,111958b,10650,1,#,שרון חולון מרחבי,9,39281,י.ח. ברנר/שד. חיים וייצמן,07:42:00,07:43:00,False,32.33466,34.85921,9,33,1.666666667,55.0
412498,א,412498a3,412498a,15060,2,0,מזרחי-רמת גן,3,26465,"אצ""ל/המחתרת",09:09:00,09:09:00,False,32.06734,34.83637,3,7,3.0,21.0
120536,א,120536a8,120536a,10571,1,#,שרון חולון מרחבי,8,34259,ויצמן/החרושת,17:39:17,,True,32.19201,34.88145,0,2,1.5,3.0
211612,ב,211612b21,211612b,26005,1,0,מזרחי-בני ברק,21,20056,עזרא/הרב כהנמן,17:05:00,17:06:00,False,32.08083,34.83981,1,8,3.0,24.0
214094,ג,214094c20,214094c,42053,2,0,מזרחי-בני ברק,20,21705,דרך מנחם בגין/על פרשת דרכים,07:27:00,07:27:00,False,32.08063,34.796207,0,24,5.0,120.0
313938,ג,313938c29,313938c,23076,2,0,אונו-אלעד,29,31693,רוטשילד/גד מכנס,11:07:00,11:07:00,False,32.07682,34.88532,5,11,2.5,27.5
119278,א,119278a18,119278a,10561,2,#,שרון חולון מרחבי,18,32266,"ז'בוטינסקי/צה""ל",14:56:00,14:56:00,False,32.09097,34.86988,1,16,1.6,25.6
218227,א,218227a22,218227a,20022,1,0,תל אביב,22,21564,דרך נמיר/ז’בוטינסקי,20:48:00,20:48:00,False,32.08637,34.7955,0,6,2.75,16.5
314251,ג,314251c10,314251c,33077,2,0,אונו-אלעד,10,34063,בלינסון קניון אבנת/מסוף יותם ויואב,13:21:00,13:21:00,False,32.091717,34.86587,3,3,2.0,6.0
310030,ג,310030c32,310030c,53073,2,0,"דרומי-ראשל""צ-חולון",32,25247,"ביה""ס שז""ר/שז""ר",05:54:03,,True,32.039513,34.764004,0,4,6.0,24.0
313071,ג,313071c26,313071c,13139,1,0,אונו-אלעד,26,36049,צומת בית דגן/כביש 412,16:10:00,16:10:00,False,32.001305,34.82077,0,29,1.333333333,38.66666667
110921,ב,110921b22,110921b,11126,2,#,שרון חולון מרחבי,22,25852,אבן גבירול/פנקס,11:30:00,11:30:00,False,32.09024,34.7826,2,10,2.428571429,24.28571429
113661,ג,113661c24,113661c,14128,1,0,"פ""ת-ת""א",24,21366,כיכר דיזנגוף/דיזנגוף,13:08:00,13:08:00,False,32.078938,34.773907,4,7,1.666666667,11.66666667
120611,א,120611a8,120611a,11501,2,#,שרון חולון מרחבי,8,21415,דרך נמיר/יהודה המכבי,21:18:00,21:18:00,False,32.09516,34.79446,0,20,2.285714286,45.71428571
218237,א,218237a6,218237a,11279,1,0,תל אביב,6,25990,בית ברודצקי/ברודצקי,16:43:00,16:43:00,False,32.1081,34.79832,1,14,3.0,42.0
218701,א,218701a26,218701a,17023,2,0,תל אביב,26,20248,בית ספר גורדון/הכנסת,19:43:45,,True,32.0735,34.81236,0,0,0.833333333,0.0
120299,א,120299a35,120299a,16024,2,#,שרון חולון מרחבי,35,21498,מכון התקנים/חיים לבנון,17:47:00,17:47:00,False,32.1086,34.80138,5,32,2.8,89.6
310148,ג,310148c27,310148c,19072,2,0,"דרומי-ראשל""צ-חולון",27,25265,גרינבוים/דרך בן צבי,17:24:05,,True,32.044758,34.767555,0,8,2.571428571,20.57142857
410543,א,410543a15,410543a,39017,2,0,מזרחי-בני ברק,15,20056,עזרא/הרב כהנמן,05:26:35,,True,32.08083,34.83981,0,1,2.5,2.5
310602,ג,310602c9,310602c,22141,1,0,דרומי-בת ים,9,31207,העצמאות/החצב,13:35:00,13:35:00,False,32.02884,34.86418,2,9,2.333333333,21.0
111697,ג,111697c1,111697c,11249,1,#,השרון,1,39795,ת. רכבת סוקולוב,13:32:00,13:32:00,False,32.170307,34.902027,0,0,1.75,0.0
221060,א,221060a33,221060a,20022,2,0,תל אביב,33,25785,דיזנגוף/שד' בן גוריון,07:02:00,07:02:00,False,32.08489,34.77437,0,4,2.666666667,10.66666667
221374,א,221374a55,221374a,39028,1,2,תל אביב,55,21520,כיכר רבין/מלכי ישראל,21:36:50,,True,32.0796,34.78066,0,2,2.333333333,4.666666667
310323,ג,310323c21,310323c,24006,1,0,דרומי-בת ים,21,38632,ת. רכבת יוספטל,07:46:50,,True,32.015217,34.76205,0,1,7.0,7.0
118202,א,118202a29,118202a,10525,2,#,שרון חולון מרחבי,29,26846,המלכים/הרב קוק,10:00:00,10:00:00,False,32.13562,34.85027,0,0,1.333333333,0.0
110964,ב,110964b17,110964b,12278,1,#,שרון חולון מרחבי,17,33317,סוקולוב/חנקין,17:11:00,17:11:00,False,32.02257,34.7774,0,3,2.333333333,7.0
411402,א,411402a19,411402a,12161,1,0,מזרחי-בני ברק,19,26249,צומת עלית/ארלוזורוב,08:46:00,08:46:00,False,32.08175,34.80579,1,15,2.666666667,40.0
313008,א,313008a15,313008a,21088,1,#,חולון עירוני ומטרופוליני+תחרות חולון,15,25225,יפת/מנדס פראנס,11:55:00,11:55:00,False,32.04204,34.75161,1,9,2.333333333,21.0
218462,א,218462a15,218462a,21017,2,0,תל אביב,15,25429,דרך שלמה/שד' הר ציון,13:45:00,13:46:00,False,32.05474,34.77648,0,12,2.6,31.2
311107,ג,311107c10,311107c,34046,1,0,דרומי-בת ים,10,21318,היכל הספורט/יגאל אלון,10:12:00,10:12:00,False,32.060642,34.79189,2,7,3.0,21.0
311897,ג,311897c2,311897c,22018,1,0,דרומי-בת ים,2,21705,דרך מנחם בגין/על פרשת דרכים,15:01:36,,True,32.08063,34.796207,0,2,3.7,7.4
317095,א,317095a41,317095a,10129,1,0,"דרומי-ראשל""צ-חולון",41,32060,ישראל גלילי/התקומה,20:21:33,,True,31.97025,34.78062,0,7,2.0,14.0
114218,ג,114218c29,114218c,12149,2,#,השרון,29,37033,וייצמן/רוטשילד,17:15:00,17:15:00,False,32.174908,34.90961,1,17,2.714285714,46.14285714
211186,ב,211186b19,211186b,26005,1,0,מזרחי-בני ברק,19,26568,"ביה""ח מעייני הישועה/הרב רבינוב",22:13:00,22:13:00,False,32.08468,34.84308,4,24,2.8,67.2
314001,ג,314001c11,314001c,21037,1,0,אונו-אלעד,11,21486,מסוף הטייסים,13:45:00,13:45:00,False,32.04869,34.813805,5,15,3.0,45.0
